Black Body Radiation Experiment Fri, Nov 29, 2024 1:16 PM
Sensor Position (Degrees)	Light Intensity (Volts)
51.19797	-0.01888
51.42132	-0.02467
51.50254	-0.02371
51.79695	-0.02596
52.01015	-0.02017
52.09137	-0.02516
52.36548	-0.02258
52.56853	-0.02548
52.65990	-0.02194
52.95431	-0.01807
53.20812	-0.02129
53.31980	-0.02435
53.73604	-0.02097
54.02030	-0.02419
54.16244	-0.02339
54.54822	-0.02644
54.85279	-0.02081
54.97462	-0.02548
55.36041	-0.03079
55.61421	-0.02483
55.72589	-0.02355
56.07107	-0.02757
56.29442	-0.02033
56.40609	-0.02532
56.70051	-0.02242
56.92386	-0.01904
57.00508	-0.02435
57.30964	-0.02387
57.57360	-0.01840
57.66497	-0.02339
57.97970	-0.02403
58.24365	-0.02419
58.36548	-0.02033
58.73096	-0.02306
58.96447	-0.02065
59.05584	-0.02532
59.41117	-0.02451
59.68528	-0.02306
59.80711	-0.02145
60.20305	-0.02226
60.47716	-0.02757
60.58883	-0.01936
61.01523	-0.02081
61.29949	-0.02677
61.45178	-0.02258
61.84772	-0.02564
62.10152	-0.03160
62.21320	-0.03530
62.50761	-0.03176
62.72081	-0.02886
62.82234	-0.02145
63.13706	-0.02065
63.35025	-0.02017
63.45178	-0.02596
63.77665	-0.02612
64.00000	-0.01904
64.11168	-0.02628
64.41624	-0.02001
64.63959	-0.02403
64.73096	-0.02194
65.00508	-0.02097
65.18782	-0.02419
65.26904	-0.02532
65.53299	-0.01888
65.71574	-0.02065
65.78680	-0.01952
66.04061	-0.02162
66.20305	-0.02258
66.27411	-0.02757
66.46701	-0.02419
66.63959	-0.01872
66.71066	-0.02339
66.95431	-0.02339
67.12690	-0.02741
67.19797	-0.02049
67.40102	-0.02323
67.54315	-0.02773
67.61421	-0.02564
67.87817	-0.02178
68.10152	-0.01936
68.22335	-0.02145
68.53807	-0.01904
68.75127	-0.02210
68.86294	-0.02242
69.15736	-0.02483
69.37056	-0.01952
69.46193	-0.02194
69.75635	-0.02033
69.94924	-0.01647
70.05076	-0.01502
70.32487	-0.02049
70.51777	-0.01872
70.60914	-0.02049
70.93401	-0.02306
71.13706	-0.01727
71.22843	-0.01759
71.50254	-0.02049
71.64467	-0.01856
71.71574	-0.01985
71.89848	-0.01985
72.02030	-0.02355
72.08122	-0.01469
72.26396	-0.01791
72.40609	-0.02628
72.48731	-0.02065
72.74112	-0.02081
72.92386	-0.01502
73.02538	-0.01502
73.37056	-0.01727
73.52284	-0.02145
73.65482	-0.01582
74.08122	-0.01743
74.35533	-0.02113
74.48731	-0.01824
74.84264	-0.02306
75.09645	-0.02081
75.21827	-0.01904
75.54315	-0.01936
75.76650	-0.01840
75.87817	-0.01856
76.15228	-0.01148
76.33503	-0.01534
76.42640	-0.01035
76.69036	-0.01437
76.90355	-0.00954
77.01523	-0.00439
77.44162	0.04454
77.72589	0.12035
77.87817	0.19037
78.33503	0.42392
78.62944	0.50890
78.77157	0.52709
79.18782	0.48750
79.49239	0.41957
79.65482	0.37370
80.05076	0.26875
80.36548	0.21902
80.49746	0.19584
80.93401	0.12904
81.20812	0.09218
81.36041	0.07931
81.77665	0.04760
82.05076	0.02989
82.17259	0.02667
82.51777	0.00832
82.72081	-0.00085
82.81218	0.00156
83.05584	-0.00472
83.24873	-0.00166
83.32995	-0.00858
83.54315	-0.00745
83.71574	-0.00552
83.77665	-0.01598
83.95939	-0.00970
84.09137	-0.01663
84.16244	-0.01099
84.34518	-0.01308
84.46701	-0.01051
84.51777	-0.01421
84.68020	-0.01405
84.83249	-0.01437
84.89340	-0.01534
85.11675	-0.01486
85.26904	-0.01437
85.34010	-0.01856
85.56345	-0.01727
85.73604	-0.01598
85.80711	-0.01550
86.03046	-0.01534
86.20305	-0.01486
86.28426	-0.01663
86.51777	-0.01550
86.68020	-0.01389
86.76142	-0.01486
87.01523	-0.01292
87.19797	-0.01727
87.27919	-0.01308
87.53299	-0.01550
87.69543	-0.01566
87.76650	-0.01598
88.04061	-0.01904
88.23350	-0.01421
88.32487	-0.01759
88.58883	-0.01373
88.80203	-0.01743
88.89340	-0.00842
89.13706	-0.01695
89.30964	-0.01357
89.39086	-0.01373
89.65482	-0.01840
89.85787	-0.01276
89.96954	-0.01566
90.27411	-0.01373
