Black Body Radiation Experiment Fri, Nov 29, 2024 1:12 PM
Sensor Position (Degrees)	Light Intensity (Volts)
88.61929	-0.01904
88.70051	-0.02145
88.91371	-0.02339
89.05584	-0.01630
89.13706	-0.02387
89.35025	-0.02371
89.48223	-0.02371
89.57360	-0.02290
89.80711	-0.01807
89.95939	-0.02290
90.04061	-0.02097
