Black Body Radiation Experiment Fri, Nov 29, 2024 1:14 PM
Sensor Position (Degrees)	Light Intensity (Volts)
9.11675	-0.02870
9.46193	-0.03063
9.63452	-0.02870
10.26396	-0.03063
10.52792	-0.02902
10.64975	-0.03272
10.82234	-0.02999
10.90355	-0.02870
10.92386	-0.03369
11.04569	-0.02854
11.16751	-0.02982
11.21827	-0.02644
11.41117	-0.02966
11.61421	-0.03047
11.81726	-0.02548
12.13198	-0.02982
12.28426	-0.02661
12.44670	-0.02596
12.70051	-0.02612
12.86294	-0.02902
12.95431	-0.02757
13.21827	-0.02773
13.42132	-0.02709
13.53299	-0.02934
13.81726	-0.02306
14.04061	-0.02403
14.15228	-0.02226
14.56853	-0.02129
14.86294	-0.02129
15.15736	-0.01985
15.84772	-0.01228
16.23350	-0.01148
16.56853	-0.00407
17.28934	0.01074
17.65482	0.02474
17.98985	0.04695
18.54822	0.10184
18.86294	0.14224
19.19797	0.20582
19.88832	0.43036
20.22335	0.62640
20.56853	0.91661
21.23858	1.65251
21.57360	2.14537
21.87817	2.63856
22.43655	3.30462
22.72081	3.47862
22.96447	3.51097
23.46193	3.22140
23.74619	2.92491
24.01015	2.57852
24.33503	2.08646
24.58883	1.74152
24.70051	1.59135
25.03553	1.16577
25.29949	0.94188
25.40102	0.84257
25.70558	0.59727
25.91878	0.46190
26.01015	0.41362
26.30457	0.28598
26.51777	0.21499
26.61929	0.19600
26.92386	0.12582
27.13706	0.09395
27.23858	0.08430
27.61421	0.05162
27.93909	0.03601
28.08122	0.02893
28.46701	0.01492
28.70051	0.00752
28.78173	0.00848
29.03553	0.00237
29.20812	-0.01019
29.29949	-0.00246
29.56345	-0.01051
29.78680	-0.01115
29.87817	-0.00842
30.23350	-0.01453
30.47716	-0.01566
30.60914	-0.01872
30.97462	-0.02226
31.21827	-0.01357
31.30964	-0.01920
31.64467	-0.02306
31.84772	-0.01518
31.93909	-0.01759
32.27411	-0.02065
32.50761	-0.01872
32.63959	-0.02339
32.99492	-0.01985
33.22843	-0.02162
33.32995	-0.02017
33.65482	-0.01759
33.86802	-0.02532
33.96954	-0.01872
34.25381	-0.02129
34.50761	-0.02306
34.61929	-0.02001
34.94416	-0.02113
35.14721	-0.02387
35.25888	-0.02886
35.62437	-0.02323
35.86802	-0.02065
35.98985	-0.02226
36.31472	-0.02049
36.54822	-0.02371
36.68020	-0.02306
37.04569	-0.02870
37.24873	-0.02113
37.34010	-0.02419
37.60406	-0.02580
37.78680	-0.02709
37.86802	-0.02081
38.13198	-0.02580
38.30457	-0.02548
38.36548	-0.02371
38.64975	-0.02033
38.86294	-0.02403
38.97462	-0.02226
39.26904	-0.02483
39.52284	-0.02564
39.66497	-0.02966
40.00000	-0.02145
40.23350	-0.02564
40.33503	-0.01888
40.70051	-0.02355
41.02538	-0.02435
41.15736	-0.02822
41.57360	-0.02419
41.84772	-0.02451
41.92893	-0.02339
42.19289	-0.02129
42.44670	-0.02306
42.53807	-0.02516
42.88325	-0.02339
43.10660	-0.02596
43.21827	-0.02258
43.50254	-0.02838
43.71574	-0.02467
43.79695	-0.02741
44.14213	-0.02129
44.40609	-0.02419
44.50761	-0.02387
44.85279	-0.02838
45.10660	-0.02516
45.22843	-0.02467
45.68528	-0.01856
46.09137	-0.02677
46.24365	-0.02339
46.78173	-0.02242
47.14721	-0.02226
47.64467	-0.02403
48.00000	-0.01936
48.50761	-0.02419
48.83249	-0.02339
49.26904	-0.02500
49.54315	-0.02097
49.65482	-0.02805
50.02030	-0.02677
50.28426	-0.02564
50.64975	-0.02419
50.87310	-0.02113
51.19797	-0.02644
51.44162	-0.02355
51.56345	-0.02435
51.96954	-0.03015
52.31472	-0.02580
52.45685	-0.02145
52.92386	-0.02242
53.23858	-0.02644
53.38071	-0.01985
53.77665	-0.02773
54.03046	-0.02355
54.16244	-0.02966
54.56853	-0.02451
54.81218	-0.02451
54.91371	-0.02628
55.23858	-0.02306
55.48223	-0.02419
55.59391	-0.02805
55.89848	-0.02612
56.12183	-0.02789
56.21320	-0.02564
56.51777	-0.02741
56.74112	-0.02822
56.83249	-0.02306
57.16751	-0.02677
57.42132	-0.02500
57.52284	-0.02113
57.83756	-0.02210
58.08122	-0.02822
58.18274	-0.02178
58.54822	-0.02419
58.81218	-0.02451
58.92386	-0.02033
59.29949	-0.02258
59.53299	-0.02419
59.63452	-0.02242
60.02030	-0.02500
60.29442	-0.02500
60.42640	-0.02226
60.82234	-0.02419
61.10660	-0.02934
61.22843	-0.02387
61.62437	-0.02113
61.92893	-0.02822
62.08122	-0.02435
62.52792	-0.02306
62.83249	-0.02564
62.97462	-0.02403
63.42132	-0.02403
63.72589	-0.02612
63.85787	-0.02628
64.32487	-0.02822
64.68020	-0.02596
64.84264	-0.02435
65.31980	-0.02982
65.68528	-0.02387
65.85787	-0.02226
66.39594	-0.02033
66.71066	-0.02290
66.88325	-0.02306
67.30964	-0.02178
67.60406	-0.02725
67.75635	-0.02226
68.17259	-0.02371
68.43655	-0.02339
68.57868	-0.02773
68.99492	-0.02741
69.29949	-0.02387
69.46193	-0.02451
69.87817	-0.01743
70.19289	-0.02757
70.34518	-0.02725
70.83249	-0.02419
71.21827	-0.02644
71.44162	-0.02628
72.13198	-0.02355
72.52792	-0.02532
72.71066	-0.02435
73.26904	-0.02162
73.62437	-0.02306
73.77665	-0.02081
74.17259	-0.03063
74.45685	-0.02483
74.57868	-0.02371
74.96447	-0.01888
75.26904	-0.02580
75.41117	-0.01968
75.87817	-0.02001
76.22335	-0.02258
76.42640	-0.02178
77.06599	-0.01598
77.63452	-0.01260
77.88832	0.01009
78.57868	0.16494
79.02538	0.25652
79.24873	0.26602
79.73604	0.23898
80.06091	0.18602
80.18274	0.16880
80.53807	0.11713
80.78173	0.08945
80.89340	0.07786
81.20812	0.04937
81.42132	0.02764
81.52284	0.02361
81.79695	0.01219
82.01015	-0.00150
82.11168	0.00108
82.36548	-0.01131
82.51777	-0.01888
82.58883	-0.00954
82.80203	-0.01566
82.94416	-0.01856
83.01523	-0.01920
83.22843	-0.02049
83.37056	-0.02258
83.44162	-0.01968
83.65482	-0.01888
83.80711	-0.02097
83.86802	-0.02145
84.04061	-0.02274
84.18274	-0.02644
84.25381	-0.01872
84.48731	-0.02017
84.64975	-0.02113
84.71066	-0.02081
84.99492	-0.02854
85.17766	-0.02210
85.25888	-0.02741
85.52284	-0.02918
85.69543	-0.02371
85.78680	-0.02274
86.04061	-0.02306
86.23350	-0.02564
86.33503	-0.02403
86.62944	-0.02628
86.80203	-0.02886
86.88325	-0.02822
87.12690	-0.02838
87.30964	-0.02532
87.41117	-0.02580
87.70558	-0.02564
87.90863	-0.02661
88.02030	-0.02323
88.31472	-0.02451
88.47716	-0.02789
88.54822	-0.02661
88.61929	-0.03047
88.63959	-0.02580
88.63959	-0.02516
88.64975	-0.02628
88.67005	-0.02789
88.69036	-0.02870
88.71066	-0.02612
88.77157	-0.02854
88.84264	-0.02709
88.89340	-0.03063
89.05584	-0.02918
89.22843	-0.02870
89.36041	-0.02677
89.75635	-0.02532
90.02030	-0.02870
