Black Body Radiation Experiment Mon, Nov 25, 2024 4:33 PM
Sensor Position (Degrees)	Light Intensity (Volts)
60.73096	-0.00826
60.92386	-0.00826
61.01523	-0.01035
61.29949	-0.00842
61.49239	-0.00810
61.59391	-0.01019
61.87817	-0.01196
62.04061	-0.00858
62.13198	-0.01019
62.40609	-0.00568
62.55838	-0.00938
62.62944	-0.00649
62.85279	-0.00793
63.00508	-0.00632
63.07614	-0.01067
63.29949	-0.01180
63.45178	-0.01067
63.51269	-0.01035
63.68528	-0.01003
63.83756	-0.00987
63.90863	-0.01260
64.13198	-0.00777
64.30457	-0.00520
64.39594	-0.00922
64.68020	-0.01083
64.87310	-0.00777
64.95431	-0.00713
65.20812	-0.01276
65.38071	-0.00745
65.44162	-0.00761
65.65482	-0.00729
65.80711	-0.00552
65.87817	-0.00777
66.09137	-0.01051
66.24365	-0.00858
66.32487	-0.01019
66.54822	-0.00874
66.69036	-0.01148
66.77157	-0.00938
66.99492	-0.00697
67.15736	-0.01437
67.22843	-0.01051
67.43147	-0.00488
67.57360	-0.01292
67.62437	-0.01003
67.83756	-0.01228
67.98985	-0.00874
68.06091	-0.00938
68.32487	-0.00938
68.48731	-0.01035
68.57868	-0.00584
68.84264	-0.00729
69.04569	-0.00906
69.13706	-0.00681
69.43147	-0.01051
69.65482	-0.00761
69.75635	-0.00874
70.06091	-0.00600
70.29442	-0.00649
70.39594	-0.01067
70.73096	-0.00665
70.99492	-0.00761
71.12690	-0.01099
71.50254	-0.00890
71.78680	-0.00777
71.90863	-0.00874
72.30457	-0.01148
72.57868	-0.00890
72.73096	-0.00922
73.17766	-0.01099
73.47208	-0.00810
73.61421	-0.00472
74.04061	-0.00777
74.30457	-0.01582
74.41624	-0.01212
74.78173	-0.00842
75.05584	-0.00890
75.16751	-0.00584
75.47208	-0.00472
75.68528	-0.01148
75.80711	-0.00600
76.11168	-0.00520
76.32487	-0.00745
76.41624	-0.01131
76.72081	-0.00568
76.91371	-0.00938
77.00508	-0.01019
77.30964	-0.00472
77.51269	-0.00600
77.61421	-0.00793
77.87817	-0.00665
78.07107	-0.00616
78.15228	-0.00150
78.41624	0.00543
78.59898	0.01090
78.71066	0.01428
78.98477	0.01380
79.15736	0.01235
79.24873	0.01267
79.48223	0.01170
79.62437	0.00816
79.70558	0.00929
79.91878	0.00816
80.07107	0.00816
80.15228	0.00639
80.40609	0.00543
80.57868	0.00205
80.65990	0.00092
80.94416	-0.00455
81.15736	-0.00182
81.24873	-0.00632
81.56345	-0.00745
81.76650	-0.00407
81.86802	-0.00520
82.18274	-0.00970
82.38579	-0.00568
82.47716	-0.00987
82.73096	-0.00858
82.89340	-0.00584
82.95431	-0.00439
83.15736	-0.00777
83.29949	-0.00874
83.37056	-0.00649
83.60406	-0.00665
83.77665	-0.00745
83.86802	-0.00632
