Black Body Radiation Experiment Mon, Nov 25, 2024 4:25 PM
Sensor Position (Degrees)	Light Intensity (Volts)
39.79695	-0.01083
39.91878	-0.01003
39.95939	-0.01244
40.13198	-0.01421
40.25381	-0.00729
40.30457	-0.00842
40.46701	-0.01131
40.56853	-0.01003
40.60914	-0.01019
40.75127	-0.01148
40.83249	-0.00842
40.88325	-0.01067
41.00508	-0.01292
41.09645	-0.00858
41.13706	-0.00632
41.26904	-0.01035
41.36041	-0.01051
41.41117	-0.01051
41.56345	-0.00890
41.65482	-0.01164
41.70558	-0.00938
41.88832	-0.01260
42.03046	-0.01292
42.09137	-0.01292
42.24365	-0.01292
42.35533	-0.01469
42.40609	-0.01228
42.58883	-0.00970
42.70051	-0.01486
42.75127	-0.00906
42.93401	-0.01244
43.05584	-0.01453
43.10660	-0.01067
43.25888	-0.01502
43.38071	-0.01421
43.43147	-0.00987
43.62437	-0.00858
43.76650	-0.00858
43.83756	-0.01083
44.05076	-0.01003
44.20305	-0.00842
44.27411	-0.00826
44.48731	-0.01276
44.62944	-0.01099
44.70051	-0.01180
44.86294	-0.00938
44.98477	-0.00938
45.03553	-0.00810
45.18782	-0.00729
45.28934	-0.00793
45.32995	-0.01019
45.46193	-0.01196
45.54315	-0.01502
45.58376	-0.01067
45.70558	-0.01276
45.77665	-0.01164
45.80711	-0.01180
45.88832	-0.01180
45.93909	-0.00938
45.96954	-0.01099
46.05076	-0.00874
46.10152	-0.01469
46.12183	-0.01598
46.21320	-0.00810
46.27411	-0.00858
46.30457	-0.01131
46.40609	-0.00842
46.48731	-0.01437
46.52792	-0.01260
46.64975	-0.01196
46.73096	-0.01131
46.78173	-0.01035
46.93401	-0.00874
47.03553	-0.01099
47.08629	-0.00938
47.24873	-0.01437
47.35025	-0.00874
47.42132	-0.00938
47.57360	-0.00954
47.68528	-0.00713
47.74619	-0.01003
47.91878	-0.01276
48.04061	-0.00745
48.09137	-0.00922
48.26396	-0.01389
48.38579	-0.01083
48.44670	-0.01292
48.60914	-0.01308
48.73096	-0.00649
48.79188	-0.00858
48.96447	-0.00826
49.08629	-0.01164
49.15736	-0.00906
49.31980	-0.00810
49.43147	-0.01035
49.48223	-0.01534
49.68528	-0.01131
49.79695	-0.00826
49.85787	-0.01067
50.01015	-0.00938
50.12183	-0.00858
50.18274	-0.01131
50.35533	-0.01212
50.47716	-0.01019
50.52792	-0.01099
50.71066	-0.01099
50.84264	-0.01357
50.90355	-0.01003
51.08629	-0.00938
51.21827	-0.00987
51.27919	-0.01003
51.49239	-0.01067
51.64467	-0.00874
51.72589	-0.01164
51.93909	-0.01067
52.08122	-0.01035
52.14213	-0.01035
52.33503	-0.01131
52.42640	-0.01131
52.49746	-0.01389
52.67005	-0.00842
52.79188	-0.00922
52.84264	-0.01164
52.99492	-0.00938
53.10660	-0.01035
53.14721	-0.01405
53.29949	-0.01389
53.39086	-0.00874
53.44162	-0.00906
53.58376	-0.01148
53.66497	-0.01228
53.71574	-0.00938
53.84772	-0.01115
53.94924	-0.01308
54.00000	-0.01115
54.16244	-0.01051
54.27411	-0.01389
54.34518	-0.00954
54.54822	-0.00745
54.67005	-0.01067
54.74112	-0.01405
54.91371	-0.00874
55.02538	-0.01228
55.07614	-0.01614
55.26904	-0.01341
55.40102	-0.01115
55.47208	-0.00761
55.66497	-0.00938
55.80711	-0.00938
55.86802	-0.00826
56.08122	-0.01308
56.22335	-0.01164
56.29442	-0.00858
56.49746	-0.00922
56.62944	-0.00890
56.70051	-0.01067
56.87310	-0.00858
56.98477	-0.00729
57.03553	-0.01164
57.19797	-0.00890
57.29949	-0.01131
57.36041	-0.00874
57.50254	-0.00793
57.62437	-0.01035
57.67513	-0.01083
57.86802	-0.01196
57.97970	-0.01148
58.05076	-0.01292
58.22335	-0.00874
58.33503	-0.01228
58.39594	-0.01421
58.54822	-0.01051
58.63959	-0.00922
58.68020	-0.00826
58.78173	-0.00906
58.83249	-0.01260
58.87310	-0.01228
58.94416	-0.01003
59.00508	-0.01051
59.03553	-0.00697
59.11675	-0.01244
59.15736	-0.00858
59.18782	-0.01164
59.25888	-0.01051
59.29949	-0.01212
59.32995	-0.01325
59.41117	-0.00826
59.47208	-0.00954
59.51269	-0.00970
59.62437	-0.00922
59.69543	-0.01180
59.74619	-0.01035
59.87817	-0.01292
59.95939	-0.01228
60.00000	-0.00954
60.11168	-0.01067
60.18274	-0.01164
60.23350	-0.00874
60.38579	-0.01035
60.50761	-0.01148
60.56853	-0.00922
60.76142	-0.00810
60.89340	-0.01019
60.95431	-0.00970
61.16751	-0.01228
61.28934	-0.00874
61.36041	-0.00954
61.57360	-0.01083
61.69543	-0.00810
61.76650	-0.01083
61.97970	-0.00810
62.14213	-0.00906
62.23350	-0.00954
62.48731	-0.01421
62.65990	-0.00987
62.76142	-0.01131
63.01523	-0.00906
63.16751	-0.01131
63.24873	-0.01067
63.47208	-0.01292
63.61421	-0.00874
63.70558	-0.01212
63.90863	-0.01196
64.04061	-0.01131
64.11168	-0.01083
64.27411	-0.01115
64.37563	-0.00793
64.42640	-0.00826
64.54822	-0.01051
64.62944	-0.01228
64.67005	-0.01630
64.79188	-0.00954
64.90355	-0.01131
64.96447	-0.00922
65.14721	-0.01115
65.26904	-0.00681
65.35025	-0.01260
65.55330	-0.01389
65.65482	-0.00954
65.72589	-0.00890
65.87817	-0.00890
65.97970	-0.01325
66.04061	-0.00970
66.18274	-0.00713
66.25381	-0.00761
66.30457	-0.01308
66.44670	-0.01067
66.52792	-0.01502
66.57868	-0.01115
66.67005	-0.01196
66.74112	-0.01164
66.77157	-0.00890
66.84264	-0.01051
66.89340	-0.01148
66.92386	-0.00954
67.00508	-0.01244
67.03553	-0.01437
67.03553	-0.00793
67.04569	-0.01405
67.06599	-0.00858
67.09645	-0.00922
67.12690	-0.00890
67.22843	-0.01003
67.29949	-0.00777
67.32995	-0.01099
67.44162	-0.01083
67.51269	-0.01164
67.55330	-0.00970
67.68528	-0.01051
67.76650	-0.00954
67.81726	-0.01389
67.93909	-0.01469
68.02030	-0.01099
68.07107	-0.01389
68.22335	-0.00697
68.32487	-0.01003
68.38579	-0.00970
68.58883	-0.00906
68.70051	-0.01148
68.77157	-0.01276
68.91371	-0.00922
69.00508	-0.01003
69.04569	-0.01035
69.13706	-0.01357
69.19797	-0.00906
69.24873	-0.00649
69.39086	-0.00906
69.50254	-0.00987
69.56345	-0.00729
69.72589	-0.01019
69.80711	-0.01260
69.87817	-0.00922
70.03046	-0.01389
70.13198	-0.00906
70.18274	-0.00987
70.33503	-0.01292
70.41624	-0.01003
70.45685	-0.01035
70.58883	-0.01035
70.67005	-0.01437
70.71066	-0.00745
70.80203	-0.01357
70.84264	-0.01164
70.84264	-0.01180
70.84264	-0.01486
70.84264	-0.01035
70.84264	-0.00938
70.84264	-0.00777
70.85279	-0.01051
70.88325	-0.01196
70.91371	-0.00761
70.92386	-0.00938
71.00508	-0.00793
71.05584	-0.00970
71.09645	-0.00810
71.23858	-0.00842
71.35025	-0.01115
71.43147	-0.01019
71.67513	-0.01003
71.84772	-0.01067
71.93909	-0.00954
72.18274	-0.00970
72.34518	-0.01164
72.45685	-0.00906
72.73096	-0.00874
72.90355	-0.00826
72.98477	-0.00681
73.21827	-0.01260
73.36041	-0.01212
73.44162	-0.01325
73.66497	-0.00987
73.80711	-0.01325
