Black Body Radiation Experiment Fri, Nov 29, 2024 1:45 PM
Sensor Position (Degrees)	Light Intensity (Volts)
5.90863	-0.02017
6.10152	-0.02017
6.20305	-0.02065
6.54822	-0.01647
6.73096	-0.01824
6.81218	-0.02145
7.01523	-0.01647
7.18782	-0.02162
7.27919	-0.02339
7.53299	-0.02065
7.68528	-0.01775
7.77665	-0.02355
8.09137	-0.01840
8.30457	-0.01856
8.40609	-0.01840
8.63959	-0.01936
8.80203	-0.01920
8.89340	-0.01952
9.21827	-0.02210
9.47208	-0.01807
9.58376	-0.02516
10.09137	-0.01968
10.43655	-0.02178
10.64975	-0.01888
11.03553	-0.01759
11.28934	-0.02017
11.37056	-0.01904
11.65482	-0.01534
11.80711	-0.01791
11.85787	-0.01807
12.02030	-0.01260
12.13198	-0.01647
12.20305	-0.01469
12.53807	-0.01711
12.74112	-0.01260
12.83249	-0.01067
13.21827	-0.01212
13.52284	-0.01131
13.81726	-0.01035
14.26396	-0.00488
14.54822	0.00044
14.80203	-0.00616
15.16751	0.00816
15.36041	0.00848
15.77665	0.02361
16.01015	0.02748
16.37563	0.03923
16.56853	0.05049
16.73096	0.06498
17.15736	0.09009
17.46193	0.11697
17.76650	0.15158
18.32487	0.25362
18.64975	0.33555
18.98477	0.45997
19.73604	0.90744
20.11168	1.28746
20.45685	1.83198
21.07614	2.98269
21.42132	3.70155
21.75635	4.26542
22.57868	4.72305
23.01523	4.42832
23.35025	3.91741
24.05076	2.76250
24.38579	2.26110
24.52792	2.05041
24.93401	1.49767
25.20812	1.18364
25.32995	1.04393
25.70558	0.73843
25.91878	0.57361
26.00000	0.51277
26.26396	0.34955
26.46701	0.27487
26.57868	0.24091
26.88325	0.16300
27.08629	0.13323
27.18782	0.11810
27.48223	0.07737
27.69543	0.06691
27.80711	0.05259
28.09137	0.03713
28.29442	0.02458
28.60914	0.01701
28.83249	0.01219
29.16751	0.00607
29.38071	0.00188
29.73604	-0.00359
29.94924	-0.00182
30.07107	-0.00649
30.42640	-0.00745
30.65990	-0.00826
30.81218	-0.00810
31.15736	-0.01180
31.44162	-0.01083
31.57360	-0.00745
32.00000	-0.00987
32.28426	-0.01051
32.43655	-0.00777
32.80203	-0.01051
33.07614	-0.01051
33.22843	-0.00938
33.60406	-0.00874
33.87817	-0.01486
34.03046	-0.00842
34.39594	-0.01389
34.62944	-0.01244
34.74112	-0.01180
35.12690	-0.01196
35.36041	-0.01630
35.48223	-0.01518
35.81726	-0.01502
36.05076	-0.01212
36.17259	-0.01341
36.52792	-0.01534
36.79188	-0.01228
36.94416	-0.01325
37.42132	-0.01325
37.77665	-0.01437
37.97970	-0.01502
38.56853	-0.01164
38.94416	-0.01775
39.15736	-0.01502
39.73604	-0.01711
40.10152	-0.01486
40.31472	-0.01807
40.70051	-0.01711
40.93401	-0.01325
41.05584	-0.01437
41.46193	-0.01968
41.72589	-0.01856
41.83756	-0.01775
42.23350	-0.01679
42.49746	-0.01325
42.62944	-0.01582
43.02538	-0.01148
43.30964	-0.01518
43.44162	-0.01566
43.83756	-0.01824
44.15228	-0.01985
44.30457	-0.01647
44.85279	-0.01534
45.24873	-0.01888
45.80711	-0.01373
46.14213	-0.01888
46.67005	-0.01534
47.00508	-0.01518
47.13706	-0.01357
47.44162	-0.01518
47.86802	-0.01308
48.12183	-0.01276
48.49746	-0.01292
48.72081	-0.01373
48.85279	-0.01743
49.17766	-0.01469
49.40102	-0.01437
49.77665	-0.00922
49.98985	-0.01083
50.36548	-0.01276
50.61929	-0.01244
50.99492	-0.01663
51.24873	-0.01453
51.65482	-0.01341
51.89848	-0.01212
52.01015	-0.02001
52.32487	-0.01421
52.53807	-0.01486
52.84264	-0.01405
53.06599	-0.01148
53.17766	-0.01582
53.49239	-0.01679
53.70558	-0.01582
54.00000	-0.01566
54.22335	-0.01759
54.55838	-0.02017
54.75127	-0.01582
55.09645	-0.01679
55.29949	-0.01502
55.43147	-0.01840
55.76650	-0.01244
56.03046	-0.01759
56.17259	-0.01099
56.62944	-0.01341
56.92386	-0.01051
57.07614	-0.01550
57.50254	-0.01630
57.74619	-0.01759
57.86802	-0.01920
58.18274	-0.01502
58.41624	-0.01614
58.52792	-0.01212
58.90355	-0.01341
59.15736	-0.01679
59.27919	-0.01325
59.68528	-0.01212
59.93909	-0.01373
60.07107	-0.01421
60.39594	-0.01373
60.63959	-0.01534
60.78173	-0.01824
61.18782	-0.01679
61.48223	-0.02001
61.62437	-0.02001
62.08122	-0.01695
62.31472	-0.01550
62.47716	-0.01341
62.88325	-0.01405
63.15736	-0.01164
63.31980	-0.01389
63.75635	-0.01856
64.07107	-0.01534
64.23350	-0.01260
64.68020	-0.01888
65.01523	-0.01534
65.19797	-0.01840
65.62437	-0.01968
65.90863	-0.01904
66.07107	-0.01630
66.48731	-0.01453
66.77157	-0.01244
66.93401	-0.01582
67.39086	-0.01711
67.71574	-0.01292
67.86802	-0.01614
68.30457	-0.01630
68.59898	-0.02033
68.77157	-0.01518
69.22843	-0.01453
69.53299	-0.01437
69.69543	-0.01502
70.14213	-0.01614
70.39594	-0.01598
70.53807	-0.01856
70.93401	-0.01679
71.17766	-0.01067
71.31980	-0.01083
71.70558	-0.01373
71.90863	-0.01437
72.04061	-0.01502
72.37563	-0.01244
72.59898	-0.01196
72.72081	-0.01260
73.15736	-0.01486
73.46193	-0.01180
73.63452	-0.01051
74.11168	-0.01083
74.41624	-0.01051
74.56853	-0.01292
74.89340	-0.00826
75.10660	-0.01486
75.23858	-0.00987
75.60406	-0.00938
75.86802	-0.00922
76.01015	-0.00890
76.48731	-0.00665
76.85279	0.00591
77.04569	0.01862
77.59391	0.25652
77.95939	0.59840
78.17259	0.82245
78.76142	1.16545
79.10660	1.17012
79.31980	1.09640
79.80711	0.85818
80.10152	0.71284
80.25381	0.64363
80.64975	0.44452
80.88325	0.33475
81.00508	0.29145
81.30964	0.18988
81.53299	0.14401
81.67513	0.12888
82.04061	0.08365
82.25381	0.06401
82.38579	0.05758
82.78173	0.03617
83.06599	0.02571
83.20812	0.02297
83.65482	0.01074
83.93909	0.01557
84.11168	0.00929
84.55838	0.00237
84.82234	0.00108
84.97462	-0.00214
85.40102	-0.00616
85.69543	0.00060
85.83756	-0.00504
86.23350	-0.00584
86.48731	-0.00761
86.60914	-0.01035
87.02538	-0.00536
87.30964	-0.00713
87.46193	-0.00133
87.90863	-0.00890
88.22335	-0.00359
88.39594	-0.00842
88.83249	-0.00761
89.12690	-0.00278
89.29949	-0.00632
89.73604	-0.00874
90.03046	-0.00810
